post_id,title,slug,link,date,modified,featured_media,featured_url,featured_reuse_count,featured_needs_replacement,total_body_images,fixed_body_images,article_specific_body_images,article_image_ids,article_image_urls,body_images_to_add_for_target_3,h2_count,screenPageViews_12m,activeUsers_12m,sessions_12m,engagedSessions_12m,screenPageViews_90d,activeUsers_90d,sessions_90d,engagedSessions_90d,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,recent_pace_index,access_rank,top_search_queries_12m,recommended_image_action
1058,76歳女性の腰痛改善！背骨の専門家が教える3つの治療アプローチ,76%e6%ad%b3%e5%a5%b3%e6%80%a7%e3%81%ae%e8%85%b0%e7%97%9b%e6%94%b9%e5%96%84%ef%bc%81%e8%83%8c%e9%aa%a8%e3%81%ae%e5%b0%82%e9%96%80%e5%ae%b6%e3%81%8c%e6%95%99%e3%81%88%e3%82%8b3%e3%81%a4%e3%81%ae,https://physical-balance-lab.com/1058/,2024-11-09T16:47:18,2024-11-09T16:47:18,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,4,10.0,8.0,8.0,3.0,7.0,5.0,5.0,3.0,5.0,38.0,0.13157894736842105,6.0,5.0,30.0,0.16666666666666666,6.266666666666667,2.838888888888889,76,76歳腰を痛打（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1571,慢性的な肩こり・首の痛みに対するレッドコード整体でそう対応する？,%e6%85%a2%e6%80%a7%e7%9a%84%e3%81%aa%e8%82%a9%e3%81%93%e3%82%8a%e3%83%bb%e9%a6%96%e3%81%ae%e7%97%9b%e3%81%bf%e3%81%ab%e5%af%be%e3%81%99%e3%82%8b%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89,https://physical-balance-lab.com/1571/,2025-09-25T11:12:30,2025-09-25T11:12:58,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,10.0,7.0,7.0,7.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.2166666666666668,77,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
672,【腰痛？五十肩？：デスクワークと右肩の違和感の正体！整体で明らかになった体の歪み】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9f%e4%ba%94%e5%8d%81%e8%82%a9%ef%bc%9f%ef%bc%9a%e3%83%87%e3%82%b9%e3%82%af%e3%83%af%e3%83%bc%e3%82%af%e3%81%a8%e5%8f%b3%e8%82%a9%e3%81%ae%e9%81%95%e5%92%8c%e6%84%9f,https://physical-balance-lab.com/672/,2024-06-05T10:17:41,2024-06-05T10:18:22,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,3,2,"680,675",https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-デスクワークをしている30代日本人女性。カジュアルスーツを着て、肩こりを気にしている様子。-96979-e1717550075650.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-スケルトンの人体。背骨が右凸に弯曲している。骨盤から上半身が写っている。-45023-e1717550161524.jpg,1,6,10.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,7.0,464.0,0.015086206896551725,10.181034482758621,2.0,77.0,0.025974025974025976,7.233766233766234,0.8111111111111112,78,デスクワーク 右肩 痛い（0クリック） / デスクワーク 右肩が痛い（0クリック） / 右肩が下がっている 原因（0クリック） / 千種区 腰痛（0クリック） / デスクワーク 右肩だけ痛い（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1638,股関節と腸腰筋が歩幅を決める〜体の土台の重要性〜,%e8%82%a1%e9%96%a2%e7%af%80%e3%81%a8%e8%85%b8%e8%85%b0%e7%ad%8b%e3%81%8c%e6%ad%a9%e5%b9%85%e3%82%92%e6%b1%ba%e3%82%81%e3%82%8b%e3%80%9c%e4%bd%93%e3%81%ae%e5%9c%9f%e5%8f%b0%e3%81%ae%e9%87%8d%e8%a6%81,https://physical-balance-lab.com/1638/,2026-01-15T13:02:19,2026-01-13T13:05:30,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,10.0,6.0,6.0,6.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.8111111111111112,79,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1489,【筋・筋膜性腰痛解説シリーズ】第8回：筋膜の声を聴く？最新アプローチで腰痛とサヨナラする方法！,%e3%80%90%e7%ad%8b%e3%83%bb%e7%ad%8b%e8%86%9c%e6%80%a7%e8%85%b0%e7%97%9b%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac8%e5%9b%9e%ef%bc%9a%e7%ad%8b%e8%86%9c%e3%81%ae%e5%a3%b0,https://physical-balance-lab.com/1489/,2025-07-02T10:53:36,2025-07-02T10:53:36,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,10.0,5.0,10.0,2.0,1.0,1.0,1.0,0.0,0.0,30.0,0.0,8.466666666666667,0.0,0.0,0.0,,0.4055555555555556,80,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1019,【睡眠不足と腰痛の関係：「今日からできる！」質の良い睡眠で腰痛予防】,%e3%80%90%e7%9d%a1%e7%9c%a0%e4%b8%8d%e8%b6%b3%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%ae%e9%96%a2%e4%bf%82%ef%bc%9a%e3%80%8c%e4%bb%8a%e6%97%a5%e3%81%8b%e3%82%89%e3%81%a7%e3%81%8d%e3%82%8b%ef%bc%81%e3%80%8d,https://physical-balance-lab.com/1019/,2024-10-25T17:21:06,2024-10-25T17:29:07,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"1022,1024,1025",https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-7.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-9.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-10.png,0,5,10.0,5.0,6.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.4055555555555556,81,,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
1532,【むち打ち症解説シリーズ】第4回：めまい・ふらつきの正体〜脳が感じる“位置情報”のズレとは？〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac4%e5%9b%9e%ef%bc%9a%e3%82%81%e3%81%be%e3%81%84%e3%83%bb%e3%81%b5%e3%82%89,https://physical-balance-lab.com/1532/,2025-07-24T12:05:54,2025-07-24T12:05:54,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,1,10.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,11.794117647058824,0.0,13.0,0.0,10.923076923076923,0.0,82,名古屋 名東区 整体 むち打ち症（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1669,ぎっくり腰を繰り返さない体は作れる？レッドコード整体で学ぶ動作の再教育,%e3%81%8e%e3%81%a3%e3%81%8f%e3%82%8a%e8%85%b0%e3%82%92%e7%b9%b0%e3%82%8a%e8%bf%94%e3%81%95%e3%81%aa%e3%81%84%e4%bd%93%e3%81%af%e4%bd%9c%e3%82%8c%e3%82%8b%ef%bc%9f%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3,https://physical-balance-lab.com/1669/,2026-01-27T12:00:00,2026-01-17T19:23:51,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,9.0,7.0,8.0,6.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.3518518518518519,83,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1457,【筋・筋膜性腰痛解説シリーズ】第2回：腰痛で体が硬くなる理由～脊柱可動域が教えてくれること～,%e3%80%90%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e7%ac%ac2%e5%9b%9e%e3%80%91%e8%85%b0%e7%97%9b%e3%81%a7%e4%bd%93%e3%81%8c%e7%a1%ac%e3%81%8f%e3%81%aa%e3%82%8b%e7%90%86%e7%94%b1%ef%bd%9e%e8%84%8a%e6%9f%b1,https://physical-balance-lab.com/1457/,2025-05-20T14:36:17,2025-05-20T14:37:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,9.0,6.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,9.876543209876543,0.0,29.0,0.0,7.9655172413793105,0.0,84,胸腰筋膜 トリガーポイント（0クリック） / 腰椎 可動域（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1747,股関節が硬いと腰痛が続くのはなぜ？骨盤と背骨の連動をやさしく解説,hip-stiffness-low-back-pain-spinopelvic-link-guide,https://physical-balance-lab.com/1747/,2026-05-18T15:40:30,2026-05-18T15:40:30,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,8.0,4.0,4.0,4.0,8.0,4.0,4.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,85,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1736,側弯症で立ちっぱなしだと腰が痛くなるのはなぜ？体の支え方のクセをやさしく解説,adult-scoliosis-low-back-pain-standing-balance-guide,https://physical-balance-lab.com/1736/,2026-05-05T17:41:40,2026-07-17T20:44:34,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,86,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1692,子供のスマホ首が及ぼす影響と正しい向き合い方,%e5%ad%90%e4%be%9b%e3%81%ae%e3%82%b9%e3%83%9e%e3%83%9b%e9%a6%96%e3%81%8c%e5%8f%8a%e3%81%bc%e3%81%99%e5%bd%b1%e9%9f%bf%e3%81%a8%e6%ad%a3%e3%81%97%e3%81%84%e5%90%91%e3%81%8d%e5%90%88%e3%81%84%e6%96%b9,https://physical-balance-lab.com/1692/,2026-02-14T10:08:22,2026-02-14T10:08:22,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,8.0,2.0,7.0,4.0,8.0,2.0,7.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,87,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1695,子供の姿勢改善に親ができることと相談するタイミング,%e5%ad%90%e4%be%9b%e3%81%ae%e5%a7%bf%e5%8b%a2%e6%94%b9%e5%96%84%e3%81%ab%e8%a6%aa%e3%81%8c%e3%81%a7%e3%81%8d%e3%82%8b%e3%81%93%e3%81%a8%e3%81%a8%e7%9b%b8%e8%ab%87%e3%81%99%e3%82%8b%e3%82%bf%e3%82%a4,https://physical-balance-lab.com/1695/,2026-02-16T10:24:04,2026-02-16T10:24:04,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,8.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0138888888888888,88,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1463,【筋・筋膜性腰痛解説シリーズ】第4回：なぜ腰が硬くなる？腰痛で失われる「当たり前の動き」を取り戻す方法,%e3%80%90%e7%ad%8b%e3%83%bb%e7%ad%8b%e8%86%9c%e6%80%a7%e8%85%b0%e7%97%9b%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac4%e5%9b%9e%ef%bc%9a%e3%81%aa%e3%81%9c%e8%85%b0%e3%81%8c,https://physical-balance-lab.com/1463/,2025-06-03T16:42:41,2025-06-03T16:43:45,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,8.0,5.0,6.0,5.0,0.0,0.0,0.0,0.0,2.0,40.0,0.05,31.125,0.0,0.0,0.0,,0.0,89,腰方形筋 硬い 原因（0クリック） / 朝 腰が曲がらない（0クリック） / 腰 硬い 原因（0クリック） / 腰のしこり 腰痛（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1163,五十肩を放置するとどうなる？整体師が教えるリスクと対策！,1163,https://physical-balance-lab.com/1163/,2025-03-12T17:54:21,2025-03-12T17:55:37,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,90,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1055,「骨盤の歪み」が気になる人へ！整体師が教える意外な真実と簡単改善法,%e3%80%8c%e9%aa%a8%e7%9b%a4%e3%81%ae%e6%ad%aa%e3%81%bf%e3%80%8d%e3%81%8c%e6%b0%97%e3%81%ab%e3%81%aa%e3%82%8b%e4%ba%ba%e3%81%b8%ef%bc%81%e6%95%b4%e4%bd%93%e5%b8%ab%e3%81%8c%e6%95%99%e3%81%88%e3%82%8b,https://physical-balance-lab.com/1055/,2024-11-06T15:36:57,2024-11-06T15:36:57,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,7.0,7.0,7.0,5.0,3.0,3.0,3.0,2.0,4.0,198.0,0.020202020202020204,14.843434343434344,0.0,41.0,0.0,7.487804878048781,1.738095238095238,91,名古屋 名東区 整体 側弯症（0クリック） / 名古屋 整体 側弯症（0クリック） / 体 歪み 整体（0クリック） / 何ミリ？（0クリック） / 側弯症 寝る向き（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
839,【足がつる原因と対策について徹底解説！】,%e3%80%90%e8%b6%b3%e3%81%8c%e3%81%a4%e3%82%8b%e5%8e%9f%e5%9b%a0%e3%81%a8%e5%af%be%e7%ad%96%e3%81%ab%e3%81%a4%e3%81%84%e3%81%a6%e5%be%b9%e5%ba%95%e8%a7%a3%e8%aa%ac%ef%bc%81%e3%80%91,https://physical-balance-lab.com/839/,2024-07-24T10:56:16,2024-07-24T10:58:21,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,840,https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/Capture-2024-07-24-093801.png,2,9,7.0,6.0,6.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.5793650793650793,92,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1525,【むち打ち症解説シリーズ】第3回：見過ごされがちな「胸椎」の重要性〜首の不調の鍵を握る、もう一つの主役〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac3%e5%9b%9e%ef%bc%9a%e8%a6%8b%e9%81%8e%e3%81%94%e3%81%95%e3%82%8c%e3%81%8c,https://physical-balance-lab.com/1525/,2025-07-22T20:09:03,2025-07-22T20:09:03,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,673,https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-スケルトン。人体。背骨が右凸に弯曲している。骨盤から上半身が写っている。背面。レントゲン。-96979-e1730788501573.jpg,2,6,7.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,14.75,0.0,0.0,0.0,,0.0,93,名古屋 名東区 整体 むち打ち症（0クリック） / 胸椎 読み（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1520,【むち打ち症解説シリーズ】第2回：むち打ちの痛みは首だけじゃない！〜痛みが全身に広がる「中枢神経感作」の謎〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac2%e5%9b%9e%ef%bc%9a%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e3%81%ae%e7%97%9b,https://physical-balance-lab.com/1520/,2025-07-17T16:49:35,2025-07-17T16:49:35,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,7.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.571428571428571,0.0,0.0,0.0,,0.0,94,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
667,【側弯症：背骨のゆがみがもたらす危険信号！脊柱側弯症の理解】,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%ef%bc%9a%e8%83%8c%e9%aa%a8%e3%81%ae%e3%82%86%e3%81%8c%e3%81%bf%e3%81%8c%e3%82%82%e3%81%9f%e3%82%89%e3%81%99%e5%8d%b1%e9%99%ba%e4%bf%a1%e5%8f%b7%ef%bc%81%e8%84%8a,https://physical-balance-lab.com/667/,2024-06-03T16:18:50,2024-06-03T16:18:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,3,2,"549,430",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/側弯症①.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-01-16.26.53-An-illustration-showing-the-impact-of-spinal-curvature-on-the-shoulder.-The-image-should-depict-a-human-skeleton-from-the-side-with-a-clear-curvature.png,1,5,7.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,22.888235294117646,0.0,38.0,0.0,16.710526315789473,0.0,95,子供 名古屋 名東区 整体 側弯症（0クリック） / 名古屋 名東区 整体 側弯症（0クリック） / 子供 名古屋 整体 側弯症（0クリック） / 背骨 ゆがみ（0クリック） / 背骨 歪み 症状（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1545,【むち打ち症解説シリーズ】第6回：回復の分かれ道〜むち打ちが長引く人、早く治る人の科学〜,%e3%80%90%e3%82%80%e3%81%a1%e6%89%93%e3%81%a1%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac6%e5%9b%9e%ef%bc%9a%e5%9b%9e%e5%be%a9%e3%81%ae%e5%88%86%e3%81%8b%e3%82%8c,https://physical-balance-lab.com/1545/,2025-08-04T18:38:38,2025-08-04T18:38:38,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,6.0,5.0,5.0,4.0,3.0,3.0,3.0,2.0,2.0,41.0,0.04878048780487805,13.390243902439025,1.0,4.0,0.25,5.5,2.027777777777778,96,名古屋 名東区 整体 むち打ち症（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1742,思春期特発性側弯症で装具をすすめられたらどうする？運動だけで様子見しないための考え方,ais-brace-recommendation-exercise-observation-guide,https://physical-balance-lab.com/1742/,2026-04-14T17:50:25,2026-04-14T17:50:25,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,6.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.027777777777778,97,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
330,【なぜ整体が健康に良いのか？5つの主要な健康効果5選】,%e3%80%90%e3%81%aa%e3%81%9c%e6%95%b4%e4%bd%93%e3%81%8c%e5%81%a5%e5%ba%b7%e3%81%ab%e8%89%af%e3%81%84%e3%81%ae%e3%81%8b%ef%bc%9f5%e3%81%a4%e3%81%ae%e4%b8%bb%e8%a6%81%e3%81%aa%e5%81%a5%e5%ba%b7%e5%8a%b9,https://physical-balance-lab.com/330/,2024-04-24T21:50:50,2024-05-23T15:45:19,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"566,481,436",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/DALL·E-2024-04-24-14.02.02-A-serene-scene-from-ancient-Greek-mythology-depicting-a-massage-session.-The-setting-is-an-open-air-pavilion-with-stone-columns-and-draped-linens.-Se.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-21-15.16.59-A-person-experiencing-shoulder-stiffness-from-long-hours-of-computer-work-or-smartphone-use.-The-person-is-sitting-in-front-of-a-computer-with-poor-po.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-08-18.06.07-An-illustrative-depiction-of-blood-flowing-through-veins-showing-the-blood-as-thick-and-viscous.-The-scene-is-a-close-up-of-a-cross-section-of-a-vein.png,0,3,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,3.0,506.0,0.005928853754940711,53.80237154150198,1.0,111.0,0.009009009009009009,29.855855855855857,1.351851851851852,98,整体 効果（0クリック） / 整体 メリット（0クリック） / 整体に行く理由（0クリック） / 整体 効果あるのか（0クリック） / 整体効果（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
1037,【整体師が解説】なぜ股関節の痛みは夜に悪化する？45歳女性の症例から学ぶ最新治療アプローチ！,%e3%80%90%e6%95%b4%e4%bd%93%e5%b8%ab%e3%81%8c%e8%a7%a3%e8%aa%ac%e3%80%91%e3%81%aa%e3%81%9c%e8%82%a1%e9%96%a2%e7%af%80%e3%81%ae%e7%97%9b%e3%81%bf%e3%81%af%e5%a4%9c%e3%81%ab%e6%82%aa%e5%8c%96%e3%81%99,https://physical-balance-lab.com/1037/,2024-10-29T17:10:57,2024-10-29T17:10:57,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.675925925925926,99,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1002,【腰痛の種類と原因：レントゲンに映らない8割の腰痛とは？】,%e3%80%90%e8%85%b0%e7%97%9b%e3%81%ae%e7%a8%ae%e9%a1%9e%e3%81%a8%e5%8e%9f%e5%9b%a0%ef%bc%9a%e3%83%ac%e3%83%b3%e3%83%88%e3%82%b2%e3%83%b3%e3%81%ab%e6%98%a0%e3%82%89%e3%81%aa%e3%81%848%e5%89%b2%e3%81%ae,https://physical-balance-lab.com/1002/,2024-10-22T10:36:21,2024-10-22T10:51:08,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"1005,1007",https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/image_fx_-11.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/10/ImageFX-3.png,1,4,6.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,50.0,0.0,37.08,0.0,2.0,0.0,7.0,0.675925925925926,100,腰痛 レントゲン（0クリック） / 腰 レントゲン（0クリック） / 腰のレントゲン（0クリック） / ヘルニア レントゲン 異常なし（0クリック） / レントゲン 腰椎（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
943,【五十肩にも関係ある？パキパキ鳴る関節音の正体は？ 気にし過ぎはNG！その理由とメカニズムを解説】,%e3%80%90%e4%ba%94%e5%8d%81%e8%82%a9%e3%81%ab%e3%82%82%e9%96%a2%e4%bf%82%e3%81%82%e3%82%8b%ef%bc%9f%e3%83%91%e3%82%ad%e3%83%91%e3%82%ad%e9%b3%b4%e3%82%8b%e9%96%a2%e7%af%80%e9%9f%b3%e3%81%ae%e6%ad%a3,https://physical-balance-lab.com/943/,2024-08-27T14:49:28,2024-08-30T14:37:13,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,5,6.0,4.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.675925925925926,101,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
332,【姿勢を整えることのリスクと注意点】,%e3%80%90%e5%a7%bf%e5%8b%a2%e3%82%92%e6%95%b4%e3%81%88%e3%82%8b%e3%81%93%e3%81%a8%e3%81%ae%e3%83%aa%e3%82%b9%e3%82%af%e3%81%a8%e6%b3%a8%e6%84%8f%e7%82%b9%e3%80%91,https://physical-balance-lab.com/332/,2024-04-23T21:57:56,2024-06-24T11:04:23,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,0,6.0,6.0,6.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.675925925925926,102,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1150,腰痛に悩むあなたへ：背骨の仕組みから見る痛みのメカニズム,%e8%85%b0%e7%97%9b%e3%81%ab%e6%82%a9%e3%82%80%e3%81%82%e3%81%aa%e3%81%9f%e3%81%b8%ef%bc%9a%e8%83%8c%e9%aa%a8%e3%81%ae%e4%bb%95%e7%b5%84%e3%81%bf%e3%81%8b%e3%82%89%e8%a6%8b%e3%82%8b%e7%97%9b%e3%81%bf,https://physical-balance-lab.com/1150/,2025-02-26T17:34:30,2025-02-26T17:35:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"673,427,844",https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/Firefly-スケルトン。人体。背骨が右凸に弯曲している。骨盤から上半身が写っている。背面。レントゲン。-96979-e1730788501573.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-30-19.38.48-An-anatomical-illustration-of-a-human-skeleton-with-the-spine-visibly-curved-in-a-C-shape-demonstrating-a-condition-similar-to-scoliosis.-The-skeleto.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/00000041.jpg,0,7,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,56.0,0.017857142857142856,41.410714285714285,0.0,0.0,0.0,,0.0,103,背骨の仕組み（0クリック） / せぼねのしくみ（0クリック） / なぜ腰が曲がる（0クリック） / 仙骨 5個（0クリック） / 仙骨 出っ張り 痛い（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
1724,側弯症で股関節が片側だけ痛いのはなぜ？骨盤の傾きと負担をやさしく解説,adult-scoliosis-hip-pain-pelvic-tilt-guide,https://physical-balance-lab.com/1724/,2026-03-20T17:22:25,2026-07-17T20:44:31,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,6.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,104,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
